symbolic option
"episod = 51, Step = 14, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 51, Step = 14, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 51, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 51, Step = 6, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 51, Step = 14, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 52, Step = 13, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 52, Step = 13, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 52, Step = 38, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 53, Step = 14, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 53, Step = 25, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 53, Step = 4, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 53, Step = 119, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 54, Step = 6, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 54, Step = 15, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 55, Step = 7, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 55, Step = 7, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 55, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 55, Step = 1, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 55, Step = 8, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 56, Step = 15, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 56, Step = 15, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 56, Step = 66, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 57, Step = 10, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 57, Step = 10, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 57, Step = 5, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 58, Step = 11, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 58, Step = 11, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 58, Step = 37, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 58, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 58, Step = 13, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 59, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 59, Step = 48, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 60, Step = 6, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 60, Step = 6, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 60, Step = 10, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 61, Step = 11, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 61, Step = 11, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 61, Step = 25, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 61, Step = 5, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 61, Step = 19, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 62, Step = 8, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 62, Step = 8, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 62, Step = 7, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 63, Step = 7, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 63, Step = 7, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 63, Step = 8, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 64, Step = 7, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 64, Step = 7, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 64, Step = 43, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 65, Step = 24, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 65, Step = 2, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 65, Step = 128, failed when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 66, Step = 11, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 66, Step = 11, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 66, Step = 20, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 66, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 66, Step = 32, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 67, Step = 14, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 67, Step = 14, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 67, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 67, Step = 2, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 67, Step = 17, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 68, Step = 16, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 69, Step = 13, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 69, Step = 13, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 69, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 69, Step = 2, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 69, Step = 7, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 70, Step = 10, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 70, Step = 10, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 70, Step = 15, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 71, Step = 16, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 72, Step = 5, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 72, Step = 14, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 73, Step = 7, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 73, Step = 7, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 73, Step = 22, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 74, Step = 23, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 74, Step = 23, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 74, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 74, Step = 6, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 74, Step = 2, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 75, Step = 21, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 75, Step = 21, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 75, Step = 36, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 75, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 75, Step = 11, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 76, Step = 7, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 76, Step = 7, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 76, Step = 5, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 76, Step = 2, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 76, Step = 36, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 77, Step = 4, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 77, Step = 3, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 77, Step = 6, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 77, Step = 183, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 78, Step = 9, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 79, Step = 14, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 79, Step = 14, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 79, Step = 10, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
